long,lat,group,id
-133.7371063,55.49692154,Alaska.33,Alaska
-133.6342163,55.53925705,Alaska.33,Alaska
-133.5666962,55.52719879,Alaska.33,Alaska
-133.4547729,55.52231216,Alaska.33,Alaska
-133.3455505,55.55908203,Alaska.33,Alaska
-133.305069,55.54375076,Alaska.33,Alaska
-155.5660095,55.8211937,Alaska.34,Alaska
-155.6048737,55.78955078,Alaska.34,Alaska
-155.6806183,55.79184723,Alaska.34,Alaska
-155.7231903,55.8021965,Alaska.34,Alaska
-155.7373505,55.82978439,Alaska.34,Alaska
-155.6206055,55.91308594,Alaska.34,Alaska
-155.5939484,55.92431641,Alaska.34,Alaska
-155.5732422,55.92109299,Alaska.34,Alaska
-155.5639038,55.88666916,Alaska.34,Alaska
-155.5660095,55.8211937,Alaska.34,Alaska
-130.9791565,55.48915863,Alaska.35,Alaska
-131.013916,55.37929535,Alaska.35,Alaska
-131.0827637,55.26679611,Alaska.35,Alaska
-131.1878967,55.20629883,Alaska.35,Alaska
-131.2618713,55.21977615,Alaska.35,Alaska
-131.3163147,55.2685051,Alaska.35,Alaska
-131.3668518,55.26581955,Alaska.35,Alaska
-131.4207153,55.27587891,Alaska.35,Alaska
-131.4509277,55.31630707,Alaska.35,Alaska
-131.4223633,55.3684082,Alaska.35,Alaska
-131.4475708,55.40879059,Alaska.35,Alaska
-131.4745178,55.37348938,Alaska.35,Alaska
-131.5218201,55.34106445,Alaska.35,Alaska
-131.6413116,55.29892731,Alaska.35,Alaska
-131.7236786,55.2183609,Alaska.35,Alaska
-131.7624969,55.16582108,Alaska.35,Alaska
-131.8109894,55.22309875,Alaska.35,Alaska
-131.8419952,55.35868835,Alaska.35,Alaska
-131.8460846,55.41625977,Alaska.35,Alaska
-131.7594757,55.50307846,Alaska.35,Alaska
-131.6475525,55.5855484,Alaska.35,Alaska
-131.6249542,55.83169174,Alaska.35,Alaska
-131.2692413,55.95537186,Alaska.35,Alaska
-131.2361908,55.94897461,Alaska.35,Alaska
-131.1206512,55.85663986,Alaska.35,Alaska
-130.9978027,55.72763824,Alaska.35,Alaska
-130.9659729,55.66953278,Alaska.35,Alaska
-130.9650421,55.56801987,Alaska.35,Alaska
-130.9791565,55.48915863,Alaska.35,Alaska
-133.5661163,56.3392067,Alaska.36,Alaska
-133.3766174,56.31777191,Alaska.36,Alaska
-133.2029724,56.31982422,Alaska.36,Alaska
-133.1437073,56.27856445,Alaska.36,Alaska
-133.1044922,56.23510742,Alaska.36,Alaska
-133.0817413,56.19419098,Alaska.36,Alaska
-133.0754395,56.15585709,Alaska.36,Alaska
-133.0801239,56.1287117,Alaska.36,Alaska
-133.1012268,56.09980392,Alaska.36,Alaska
-133.0966339,56.0900383,Alaska.36,Alaska
-132.7575684,55.99502182,Alaska.36,Alaska
-132.5976105,55.89501953,Alaska.36,Alaska
-132.533783,55.84247971,Alaska.36,Alaska
-132.4969635,55.7980957,Alaska.36,Alaska
-132.4301758,55.68701172,Alaska.36,Alaska
-132.2888641,55.55810547,Alaska.36,Alaska
-132.2147522,55.51884842,Alaska.36,Alaska
-132.172699,55.48061752,Alaska.36,Alaska
-132.1963501,55.47914886,Alaska.36,Alaska
-132.2958984,55.50747299,Alaska.36,Alaska
-132.5112915,55.59394455,Alaska.36,Alaska
-132.5288544,55.5904808,Alaska.36,Alaska
-132.5483398,55.54370117,Alaska.36,Alaska
-132.5817413,55.50263596,Alaska.36,Alaska
-132.6313019,55.47319412,Alaska.36,Alaska
-132.5916138,55.46435547,Alaska.36,Alaska
-132.4178772,55.48291016,Alaska.36,Alaska
-132.2720184,55.39863205,Alaska.36,Alaska
-132.215271,55.38354492,Alaska.36,Alaska
-132.1602478,55.32299805,Alaska.36,Alaska
-132.1584015,55.29980469,Alaska.36,Alaska
-132.1904297,55.25498199,Alaska.36,Alaska
-132.2148895,55.23676682,Alaska.36,Alaska
-132.2066803,55.22441483,Alaska.36,Alaska
-132.1659698,55.21801758,Alaska.36,Alaska
-132.0050659,55.23061371,Alaska.36,Alaska
-131.9764099,55.20859146,Alaska.36,Alaska
-132.0003815,55.03384018,Alaska.36,Alaska
-131.9775848,54.96948242,Alaska.36,Alaska
-131.9779358,54.94023514,Alaska.36,Alaska
-131.996582,54.90141678,Alaska.36,Alaska
-131.9972229,54.86860275,Alaska.36,Alaska
-131.9827118,54.83491516,Alaska.36,Alaska
-131.9808655,54.80483246,Alaska.36,Alaska
-132.0216827,54.72631836,Alaska.36,Alaska
-132.064743,54.71313477,Alaska.36,Alaska
-132.1343231,54.7125473,Alaska.36,Alaska
-132.1892548,54.73486328,Alaska.36,Alaska
-132.2663116,54.80234528,Alaska.36,Alaska
-132.3413086,54.90722656,Alaska.36,Alaska
-132.3702087,54.92221832,Alaska.36,Alaska
-132.4686432,54.93793869,Alaska.36,Alaska
-132.4864807,54.95038986,Alaska.36,Alaska
-132.5493622,54.95258713,Alaska.36,Alaska
-132.5938416,54.99575043,Alaska.36,Alaska
-132.5884857,55.05234146,Alaska.36,Alaska
-132.6269531,55.11005783,Alaska.36,Alaska
-132.6221619,55.13593674,Alaska.36,Alaska
-132.665329,55.14677811,Alaska.36,Alaska
-132.701767,55.13051605,Alaska.36,Alaska
-132.6828613,55.07392502,Alaska.36,Alaska
-132.7041626,55.03007889,Alaska.36,Alaska
-132.7823181,55.04848862,Alaska.36,Alaska
-132.9125977,55.18847656,Alaska.36,Alaska
-133.0605927,55.30092621,Alaska.36,Alaska
-133.1185608,55.32763672,Alaska.36,Alaska
-133.1030273,55.36025238,Alaska.36,Alaska
-133.0300293,55.37753677,Alaska.36,Alaska
-132.9708099,55.37617111,Alaska.36,Alaska
-132.9588776,55.3955574,Alaska.36,Alaska
-133.0824585,55.5041008,Alaska.36,Alaska
-133.0784149,55.53491211,Alaska.36,Alaska
-133.0334015,55.58969879,Alaska.36,Alaska
-133.0896454,55.61259842,Alaska.36,Alaska
-133.2437592,55.59540939,Alaska.36,Alaska
-133.2982483,55.606884,Alaska.36,Alaska
-133.3428192,55.65082932,Alaska.36,Alaska
-133.368988,55.68896484,Alaska.36,Alaska
-133.5027466,55.69589996,Alaska.36,Alaska
-133.5532684,55.69116211,Alaska.36,Alaska
-133.6404724,55.7487793,Alaska.36,Alaska
-133.6801758,55.78515625,Alaska.36,Alaska
-133.6643982,55.80381012,Alaska.36,Alaska
-133.5840912,55.83652496,Alaska.36,Alaska
-133.5371552,55.83193207,Alaska.36,Alaska
-133.4469757,55.79701996,Alaska.36,Alaska
-133.4117279,55.79833984,Alaska.36,Alaska
-133.3221283,55.84462738,Alaska.36,Alaska
-133.3084869,55.88647461,Alaska.36,Alaska
-133.2415009,55.92079926,Alaska.36,Alaska
-133.2521515,55.95708084,Alaska.36,Alaska
-133.2892151,56.01869965,Alaska.36,Alaska
-133.3712463,56.03588867,Alaska.36,Alaska
-133.53862,55.99926758,Alaska.36,Alaska
-133.6842346,55.94277191,Alaska.36,Alaska
-133.7425385,55.96484375,Alaska.36,Alaska
-133.7551727,55.99946594,Alaska.36,Alaska
-133.5992279,56.09365082,Alaska.36,Alaska
-133.5308533,56.14565277,Alaska.36,Alaska
-133.5440979,56.17651367,Alaska.36,Alaska
-133.5944366,56.21635818,Alaska.36,Alaska
-133.5986328,56.31625748,Alaska.36,Alaska
-133.5661163,56.3392067,Alaska.36,Alaska
-132.779892,56.24726868,Alaska.37,Alaska
-132.8309479,56.24414063,Alaska.37,Alaska
-132.891449,56.25942612,Alaska.37,Alaska
-133.0350037,56.34091949,Alaska.37,Alaska
-133.0376434,56.36484528,Alaska.37,Alaska
-133.0170898,56.39199066,Alaska.37,Alaska
-132.9355011,56.44179916,Alaska.37,Alaska
-132.9020538,56.45376205,Alaska.37,Alaska
-132.7060547,56.44848633,Alaska.37,Alaska
-132.6433563,56.43515396,Alaska.37,Alaska
-132.6291046,56.41191483,Alaska.37,Alaska
-132.6322784,56.38828278,Alaska.37,Alaska
-132.652832,56.36435699,Alaska.37,Alaska
-132.6575775,56.33930588,Alaska.37,Alaska
-132.6465759,56.31318665,Alaska.37,Alaska
-132.6693878,56.28730392,Alaska.37,Alaska
-132.779892,56.24726868,Alaska.37,Alaska
-132.1123505,56.109375,Alaska.38,Alaska
-132.1329651,55.94326019,Alaska.38,Alaska
-132.1726074,55.95263672,Alaska.38,Alaska
-132.2103119,55.95297623,Alaska.38,Alaska
-132.2873077,55.92939377,Alaska.38,Alaska
-132.3686066,55.93974304,Alaska.38,Alaska
-132.4065857,55.95820236,Alaska.38,Alaska
-132.4206085,55.97954178,Alaska.38,Alaska
-132.4060516,56.02885818,Alaska.38,Alaska
-132.4511719,56.05634689,Alaska.38,Alaska
-132.6029663,56.06640625,Alaska.38,Alaska
-132.6599121,56.07817459,Alaska.38,Alaska
-132.6913605,56.13007736,Alaska.38,Alaska
-132.6990204,56.1981926,Alaska.38,Alaska
-132.6752014,56.22363281,Alaska.38,Alaska
-132.5987244,56.24164963,Alaska.38,Alaska
-132.5390167,56.32416916,Alaska.38,Alaska
-132.5059509,56.33525467,Alaska.38,Alaska
-132.379837,56.4987793,Alaska.38,Alaska
-132.3164978,56.48749924,Alaska.38,Alaska
-132.2056122,56.38793945,Alaska.38,Alaska
-132.0668945,56.24423599,Alaska.38,Alaska
-132.1123505,56.109375,Alaska.38,Alaska
-154.6828156,56.43579102,Alaska.39,Alaska
-154.7512207,56.41215897,Alaska.39,Alaska
-154.7739258,56.4202652,Alaska.39,Alaska
-154.7771606,56.43989182,Alaska.39,Alaska
-154.7609406,56.47114182,Alaska.39,Alaska
-154.7293396,56.50214767,Alaska.39,Alaska
-154.6237335,56.56132889,Alaska.39,Alaska
-154.5175323,56.60053635,Alaska.39,Alaska
-154.4633789,56.59819031,Alaska.39,Alaska
-154.4448853,56.5731926,Alaska.39,Alaska
-154.5111847,56.52143478,Alaska.39,Alaska
-154.6828156,56.43579102,Alaska.39,Alaska
-154.2086334,56.51489258,Alaska.40,Alaska
-154.2578125,56.51269531,Alaska.40,Alaska
-154.3321228,56.53901672,Alaska.40,Alaska
-154.3222198,56.57060623,Alaska.40,Alaska
-154.2167511,56.60874176,Alaska.40,Alaska
-154.1104126,56.60292816,Alaska.40,Alaska
-154.1022491,56.58164215,Alaska.40,Alaska
-154.1071777,56.55781174,Alaska.40,Alaska
-154.1159668,56.54389572,Alaska.40,Alaska
-154.1497955,56.52959061,Alaska.40,Alaska
-154.2086334,56.51489258,Alaska.40,Alaska
-169.7552338,56.63505936,Alaska.41,Alaska
-169.6239166,56.61513901,Alaska.41,Alaska
-169.5504913,56.62812424,Alaska.41,Alaska
-169.4856873,56.61772537,Alaska.41,Alaska
-169.4743195,56.59404373,Alaska.41,Alaska
-169.5868683,56.54243088,Alaska.41,Alaska
-169.6326141,56.54570007,Alaska.41,Alaska
-169.7661743,56.60795975,Alaska.41,Alaska
-169.7552338,56.63505936,Alaska.41,Alaska
-132.7468719,56.52568436,Alaska.42,Alaska
-132.7576294,56.51103592,Alaska.42,Alaska
-132.8847198,56.51245117,Alaska.42,Alaska
-132.9308014,56.52446365,Alaska.42,Alaska
-132.9480438,56.56723785,Alaska.42,Alaska
-132.9362335,56.60683441,Alaska.42,Alaska
-132.9065399,56.6374054,Alaska.42,Alaska
-132.8706512,56.69638443,Alaska.42,Alaska
-132.8425293,56.7947731,Alaska.42,Alaska
-132.6558685,56.68471527,Alaska.42,Alaska
-132.5986786,56.63574219,Alaska.42,Alaska
-132.5679779,56.57582855,Alaska.42,Alaska
-132.6342316,56.5534668,Alaska.42,Alaska
-132.7144623,56.54253006,Alaska.42,Alaska
-132.7468719,56.52568436,Alaska.42,Alaska
-133.9895935,56.8449707,Alaska.43,Alaska
-133.9248047,56.77568436,Alaska.43,Alaska
-133.8308563,56.78129959,Alaska.43,Alaska
-133.7781219,56.72890854,Alaska.43,Alaska
-133.7383881,56.65044022,Alaska.43,Alaska
-133.7672882,56.60009766,Alaska.43,Alaska
-133.8090363,56.61132813,Alaska.43,Alaska
-133.8552704,56.58218002,Alaska.43,Alaska
-133.8835907,56.48549652,Alaska.43,Alaska
-133.8704681,56.38867188,Alaska.43,Alaska
-133.884613,56.29213715,Alaska.43,Alaska
-133.9385223,56.19365311,Alaska.43,Alaska
-133.949707,56.12773514,Alaska.43,Alaska
-133.9707947,56.10791016,Alaska.43,Alaska
-133.993988,56.10112,Alaska.43,Alaska
-134.0240173,56.11899185,Alaska.43,Alaska
-134.0674744,56.13300705,Alaska.43,Alaska
-134.1224213,56.07739258,Alaska.43,Alaska
-134.1896057,56.07695389,Alaska.43,Alaska
-134.2450714,56.20326996,Alaska.43,Alaska
-134.1954651,56.41352463,Alaska.43,Alaska
-134.0843658,56.45634842,Alaska.43,Alaska
-134.1504822,56.51347733,Alaska.43,Alaska
-134.2902374,56.58002853,Alaska.43,Alaska
-134.2783661,56.61709213,Alaska.43,Alaska
-134.3844299,56.72402573,Alaska.43,Alaska
-134.390625,56.74946213,Alaska.43,Alaska
-134.3736877,56.83867264,Alaska.43,Alaska
-134.2744141,56.91816711,Alaska.43,Alaska
-134.1432648,56.93232346,Alaska.43,Alaska
-134.0518036,56.89828873,Alaska.43,Alaska
-134.0005798,56.86919022,Alaska.43,Alaska
-133.9895935,56.8449707,Alaska.43,Alaska
-133.3662109,57.00351715,Alaska.44,Alaska
-133.2997131,56.97216797,Alaska.44,Alaska
-133.2635193,57.00498199,Alaska.44,Alaska
-133.1959991,57.00346756,Alaska.44,Alaska
-133.0708008,56.97426987,Alaska.44,Alaska
-132.9962463,56.93041992,Alaska.44,Alaska
-132.9541473,56.88027191,Alaska.44,Alaska
-132.950592,56.85044098,Alaska.44,Alaska
-132.9633331,56.78256989,Alaska.44,Alaska
-132.95401,56.71308517,Alaska.44,Alaska
-132.9591827,56.67705154,Alaska.44,Alaska
-132.9758759,56.64726639,Alaska.44,Alaska
-133.0040894,56.62372971,Alaska.44,Alaska
-133.0349121,56.62075043,Alaska.44,Alaska
-133.13237,56.68325043,Alaska.44,Alaska
-133.2440033,56.79584885,Alaska.44,Alaska
-133.328949,56.83007813,Alaska.44,Alaska
-133.332428,56.81850815,Alaska.44,Alaska
-133.309082,56.78623199,Alaska.44,Alaska
-133.2397003,56.72568512,Alaska.44,Alaska
-133.2272491,56.68925858,Alaska.44,Alaska
-133.1784668,56.64482498,Alaska.44,Alaska
-133.1566467,56.61112976,Alaska.44,Alaska
-133.1442413,56.56689453,Alaska.44,Alaska
-133.1447296,56.52822495,Alaska.44,Alaska
-133.1581573,56.49516678,Alaska.44,Alaska
-133.1808014,56.47397614,Alaska.44,Alaska
-133.2126465,56.46459961,Alaska.44,Alaska
-133.3827667,56.47387695,Alaska.44,Alaska
-133.4841766,56.45175934,Alaska.44,Alaska
-133.6027832,56.46411133,Alaska.44,Alaska
-133.6313477,56.48403168,Alaska.44,Alaska
-133.6492615,56.51679611,Alaska.44,Alaska
-133.6583099,56.59629059,Alaska.44,Alaska
-133.6881866,56.71001053,Alaska.44,Alaska
-133.680954,56.79751205,Alaska.44,Alaska
-133.7575226,56.87665939,Alaska.44,Alaska
-133.8230438,56.92436218,Alaska.44,Alaska
-133.9172821,56.96709061,Alaska.44,Alaska
-133.9794464,57.00957108,Alaska.44,Alaska
-133.9623566,57.04345703,Alaska.44,Alaska
-133.8659668,57.0687027,Alaska.44,Alaska
-133.7077179,57.06284332,Alaska.44,Alaska
-133.3662109,57.00351715,Alaska.44,Alaska
-153.0070801,57.12485504,Alaska.45,Alaska
-153.1342316,57.09257889,Alaska.45,Alaska
-153.1568451,57.09394455,Alaska.45,Alaska
-153.2353973,57.02861404,Alaska.45,Alaska
-153.2954102,57.00043869,Alaska.45,Alaska
-153.3746033,57.05190277,Alaska.45,Alaska
-153.3543396,57.13193512,Alaska.45,Alaska
-153.285202,57.18505859,Alaska.45,Alaska
-152.9354553,57.16733551,Alaska.45,Alaska
-152.9084015,57.15244293,Alaska.45,Alaska
-152.9077606,57.13974762,Alaska.45,Alaska
-152.9334412,57.12924957,Alaska.45,Alaska
-153.0070801,57.12485504,Alaska.45,Alaska
-170.1605377,57.18393707,Alaska.46,Alaska
-170.2640076,57.13676834,Alaska.46,Alaska
-170.3580017,57.15420151,Alaska.46,Alaska
-170.3858795,57.18857193,Alaska.46,Alaska
-170.3866272,57.20302963,Alaska.46,Alaska
-170.1161652,57.2417984,Alaska.46,Alaska
-170.1605377,57.18393707,Alaska.46,Alaska
-134.9697723,57.35141754,Alaska.47,Alaska
-134.8848572,57.24169922,Alaska.47,Alaska
-134.8231964,57.15654373,Alaska.47,Alaska
-134.7685089,57.05419922,Alaska.47,Alaska
-134.6768494,56.84228516,Alaska.47,Alaska
-134.634079,56.76210785,Alaska.47,Alaska
-134.6207123,56.71831131,Alaska.47,Alaska
-134.6105499,56.60341644,Alaska.47,Alaska
-134.6243134,56.57871246,Alaska.47,Alaska
-134.6517181,56.55605698,Alaska.47,Alaska
-134.6570892,56.52323914,Alaska.47,Alaska
-134.6316833,56.43564224,Alaska.47,Alaska
-134.6300201,56.30244064,Alaska.47,Alaska
-134.654007,56.22748947,Alaska.47,Alaska
-134.6818848,56.21616364,Alaska.47,Alaska
-134.7502899,56.24077225,Alaska.47,Alaska
-134.8064423,56.28125,Alaska.47,Alaska
-134.8480072,56.32348633,Alaska.47,Alaska
-134.9501343,56.45683289,Alaska.47,Alaska
-134.9805603,56.51894379,Alaska.47,Alaska
-134.9824219,56.56362534,Alaska.47,Alaska
-134.9666595,56.59614182,Alaska.47,Alaska
-134.933197,56.6163559,Alaska.47,Alaska
-134.8751068,56.67045975,Alaska.47,Alaska
-134.8834534,56.67905426,Alaska.47,Alaska
-134.9275818,56.66699219,Alaska.47,Alaska
-135.0178223,56.66015625,Alaska.47,Alaska
-135.097168,56.70283127,Alaska.47,Alaska
-135.1590271,56.72539139,Alaska.47,Alaska
-135.1465759,56.80234146,Alaska.47,Alaska
-135.1631317,56.82411957,Alaska.47,Alaska
-135.2848206,56.80034256,Alaska.47,Alaska
-135.3306122,56.82187271,Alaska.47,Alaska
-135.3406219,56.8507843,Alaska.47,Alaska
-135.3383789,56.89399338,Alaska.47,Alaska
-135.3151245,56.93183517,Alaska.47,Alaska
-135.1996002,57.02734375,Alaska.47,Alaska
-135.2112274,57.04492188,Alaska.47,Alaska
-135.267395,57.04887772,Alaska.47,Alaska
-135.3413544,57.08159256,Alaska.47,Alaska
-135.3752899,57.18843079,Alaska.47,Alaska
-135.4549255,57.24941254,Alaska.47,Alaska
-135.5019531,57.24384689,Alaska.47,Alaska
-135.6089325,57.07143402,Alaska.47,Alaska
-135.6618652,57.033741,Alaska.47,Alaska
-135.8123016,57.00952148,Alaska.47,Alaska
-135.7816467,57.05751801,Alaska.47,Alaska
-135.7677307,57.10039139,Alaska.47,Alaska
-135.8211365,57.23042297,Alaska.47,Alaska
-135.8227539,57.2804184,Alaska.47,Alaska
-135.7871094,57.31728745,Alaska.47,Alaska
-135.6809082,57.33256531,Alaska.47,Alaska
-135.6245117,57.35439682,Alaska.47,Alaska
-135.5805664,57.38998795,Alaska.47,Alaska
-135.5696259,57.42470551,Alaska.47,Alaska
-135.4873047,57.51650238,Alaska.47,Alaska
-135.4486694,57.53437805,Alaska.47,Alaska
-135.3462982,57.53310776,Alaska.47,Alaska
-135.130661,57.43164063,Alaska.47,Alaska
-135.0652313,57.41670227,Alaska.47,Alaska
-134.9697723,57.35141754,Alaska.47,Alaska
-153.2406158,57.85009766,Alaska.48,Alaska
-153.2685547,57.82236481,Alaska.48,Alaska
-153.2949829,57.82949066,Alaska.48,Alaska
-153.3508301,57.86196136,Alaska.48,Alaska
-153.4650269,57.90937805,Alaska.48,Alaska
-153.5170898,57.94189453,Alaska.48,Alaska
-153.5200653,57.95576096,Alaska.48,Alaska
-153.4810638,57.97104645,Alaska.48,Alaska
-153.3469696,57.93281174,Alaska.48,Alaska
-153.2900391,57.89790344,Alaska.48,Alaska
-153.2406158,57.85009766,Alaska.48,Alaska
-152.8980408,57.82392502,Alaska.49,Alaska
-152.8908234,57.76899719,Alaska.49,Alaska
-152.8501587,57.77568054,Alaska.49,Alaska
-152.6962433,57.83227539,Alaska.49,Alaska
-152.6160126,57.84887314,Alaska.49,Alaska
-152.5115662,57.85146332,Alaska.49,Alaska
-152.4287567,57.82568741,Alaska.49,Alaska
-152.411911,57.80590439,Alaska.49,Alaska
-152.4191437,57.78232193,Alaska.49,Alaska
-152.4853973,57.73442078,Alaska.49,Alaska
-152.4826202,57.70332336,Alaska.49,Alaska
-152.4114838,57.64609146,Alaska.49,Alaska
-152.2365265,57.61489105,Alaska.49,Alaska
-152.2152863,57.59770966,Alaska.49,Alaska
-152.216217,57.57699966,Alaska.49,Alaska
-152.3366699,57.48222351,Alaska.49,Alaska
-152.3808594,57.4601059,Alaska.49,Alaska
-152.4122009,57.45478821,Alaska.49,Alaska
-152.6309662,57.47182846,Alaska.49,Alaska
-152.8311462,57.50287628,Alaska.49,Alaska
-152.9121552,57.50815582,Alaska.49,Alaska
-152.9407806,57.49809647,Alaska.49,Alaska
-152.997467,57.46894455,Alaska.49,Alaska
-152.9568481,57.46035385,Alaska.49,Alaska
-152.7813416,57.45341873,Alaska.49,Alaska
-152.7195282,57.41083908,Alaska.49,Alaska
-152.6925201,57.3795929,Alaska.49,Alaska
-152.6790619,57.34511566,Alaska.49,Alaska
-152.7140656,57.33095551,Alaska.49,Alaska
-152.7891083,57.32065582,Alaska.49,Alaska
-152.8790588,57.32079697,Alaska.49,Alaska
-152.9902802,57.28198242,Alaska.49,Alaska
-153.0516205,57.23764801,Alaska.49,Alaska
-153.2743683,57.22636795,Alaska.49,Alaska
-153.4436951,57.16718674,Alaska.49,Alaska
-153.5035706,57.13798904,Alaska.49,Alaska
-153.5244141,57.10307693,Alaska.49,Alaska
-153.5882721,57.07768631,Alaska.49,Alaska
-153.7325745,57.05234528,Alaska.49,Alaska
-153.6465454,57.02959061,Alaska.49,Alaska
-153.6330566,57.01035309,Alaska.49,Alaska
-153.6314392,56.98369217,Alaska.49,Alaska
-153.6433105,56.96074295,Alaska.49,Alaska
-153.7572327,56.85834885,Alaska.49,Alaska
-153.972702,56.77421951,Alaska.49,Alaska
-154.0273438,56.7779808,Alaska.49,Alaska
-154.0507813,56.78847885,Alaska.49,Alaska
-154.0700226,56.80454254,Alaska.49,Alaska
-154.0708466,56.82065582,Alaska.49,Alaska
-153.7932129,56.98950195,Alaska.49,Alaska
-153.8041992,56.99780273,Alaska.49,Alaska
-153.8797302,57.00351715,Alaska.49,Alaska
-153.9993591,57.04994965,Alaska.49,Alaska
-154.0838013,57.02006912,Alaska.49,Alaska
-154.1029816,57.02124023,Alaska.49,Alaska
-154.0804749,57.06103516,Alaska.49,Alaska
-154.0254364,57.10849762,Alaska.49,Alaska
-154.0350494,57.12182617,Alaska.49,Alaska
-154.0653229,57.1336937,Alaska.49,Alaska
-154.1348572,57.14076996,Alaska.49,Alaska
-154.2437439,57.14302063,Alaska.49,Alaska
-154.3244019,57.13178635,Alaska.49,Alaska
-154.3768158,57.10702896,Alaska.49,Alaska
-154.3811035,57.09653091,Alaska.49,Alaska
-154.2695313,57.09946442,Alaska.49,Alaska
-154.239212,57.08686447,Alaska.49,Alaska
-154.2091217,57.0633316,Alaska.49,Alaska
-154.1908264,57.03613281,Alaska.49,Alaska
-154.1843262,57.0053215,Alaska.49,Alaska
-154.2077179,56.9638176,Alaska.49,Alaska
-154.2609406,56.91176987,Alaska.49,Alaska
-154.338974,56.92089844,Alaska.49,Alaska
-154.4987793,57.03657532,Alaska.49,Alaska
-154.5693359,57.20590973,Alaska.49,Alaska
-154.7059631,57.33535385,Alaska.49,Alaska
-154.7122192,57.36626053,Alaska.49,Alaska
-154.6732025,57.4460907,Alaska.49,Alaska
-154.5352936,57.55942535,Alaska.49,Alaska
-154.3870544,57.5904808,Alaska.49,Alaska
-154.2814484,57.63808823,Alaska.49,Alaska
-154.1793518,57.65243912,Alaska.49,Alaska
-154.1161499,57.65122223,Alaska.49,Alaska
-154.0298309,57.6307106,Alaska.49,Alaska
-153.9950104,57.58730698,Alaska.49,Alaska
-154.0158691,57.56689835,Alaska.49,Alaska
-154.0079041,57.55615234,Alaska.49,Alaska
-153.9473724,57.53007507,Alaska.49,Alaska
-153.8818817,57.43901443,Alaska.49,Alaska
-153.8054199,57.35820007,Alaska.49,Alaska
-153.7545929,57.32534027,Alaska.49,Alaska
-153.6876984,57.30513,Alaska.49,Alaska
-153.7569275,57.36684799,Alaska.49,Alaska
-153.7978058,57.44326401,Alaska.49,Alaska
-153.8183594,57.59560394,Alaska.49,Alaska
-153.8381348,57.63584137,Alaska.49,Alaska
-153.799469,57.64667892,Alaska.49,Alaska
-153.6901245,57.64072418,Alaska.49,Alaska
-153.693161,57.66342926,Alaska.49,Alaska
-153.8085022,57.71474457,Alaska.49,Alaska
-153.8794556,57.75717926,Alaska.49,Alaska
-153.9060974,57.79077148,Alaska.49,Alaska
-153.9044495,57.81987381,Alaska.49,Alaska
-153.8415527,57.86284256,Alaska.49,Alaska
-153.8058014,57.87509537,Alaska.49,Alaska
-153.7689972,57.88036728,Alaska.49,Alaska
-153.6956024,57.87123489,Alaska.49,Alaska
-153.6626434,57.85781479,Alaska.49,Alaska
-153.5685577,57.76108551,Alaska.49,Alaska
-153.5244598,57.73100662,Alaska.49,Alaska
-153.4879456,57.73095703,Alaska.49,Alaska
-153.4540558,57.74702454,Alaska.49,Alaska
-153.422699,57.77915192,Alaska.49,Alaska
-153.3904419,57.79838562,Alaska.49,Alaska
-153.357132,57.80469131,Alaska.49,Alaska
-153.2523956,57.79047775,Alaska.49,Alaska
-153.2174835,57.79574966,Alaska.49,Alaska
-153.2003021,57.82001877,Alaska.49,Alaska
-153.2010193,57.86328125,Alaska.49,Alaska
-153.1752014,57.87886047,Alaska.49,Alaska
-153.1688538,57.91064835,Alaska.49,Alaska
-153.2259216,57.95761871,Alaska.49,Alaska
-153.1604462,57.97197342,Alaska.49,Alaska
-152.9432678,57.93603516,Alaska.49,Alaska
-152.8503876,57.89677429,Alaska.49,Alaska
-152.8980408,57.82392502,Alaska.49,Alaska
-135.7303619,58.24423981,Alaska.50,Alaska
-135.5875092,58.14678192,Alaska.50,Alaska
-135.5862732,58.12441254,Alaska.50,Alaska
-135.615387,58.05746841,Alaska.50,Alaska
-135.6931152,58.03852844,Alaska.50,Alaska
-135.6711426,58.01190948,Alaska.50,Alaska
-135.6132355,57.99184418,Alaska.50,Alaska
-135.5720215,58.00854492,Alaska.50,Alaska
-135.4211884,58.10239029,Alaska.50,Alaska
-135.3747101,58.12211609,Alaska.50,Alaska
-135.3466339,58.12412262,Alaska.50,Alaska
-135.1628418,58.09584808,Alaska.50,Alaska
-135.0021057,58.05107498,Alaska.50,Alaska
-134.9546814,58.01533127,Alaska.50,Alaska
-134.9279785,57.95278168,Alaska.50,Alaska
-134.9706573,57.81723785,Alaska.50,Alaska
-135.1025848,57.79365158,Alaska.50,Alaska
-135.1647491,57.79608917,Alaska.50,Alaska
-135.2312012,57.8158226,Alaska.50,Alaska
-135.3384705,57.76865387,Alaska.50,Alaska
-135.2495575,57.73257065,Alaska.50,Alaska
-134.9788513,57.72436523,Alaska.50,Alaska
-134.896637,57.64799881,Alaska.50,Alaska
-134.8730927,57.58921051,Alaska.50,Alaska
-134.931488,57.48115158,Alaska.50,Alaska
-135.0848541,57.5110321,Alaska.50,Alaska
-135.2202148,57.57363129,Alaska.50,Alaska
-135.4978485,57.66225433,Alaska.50,Alaska
-135.564209,57.66640472,Alaska.50,Alaska
-135.6085358,57.65073013,Alaska.50,Alaska
-135.6206665,57.5969696,Alaska.50,Alaska
-135.6178131,57.48037338,Alaska.50,Alaska
